Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-02-07,98.44323435349902,98.8266256211931,97.80424640730133,98.00086212158203,8299000,1.0223792138917673,-0.44237223191699115,-0.45,XLK,565,5,187,0
2020-02-10,97.43068912794217,99.34764549253306,97.41102380618484,99.32798767089844,8173800,1.936621686348218,1.897298542956264,1.95,XLK,617,9,188,0
2020-02-11,100.0849521683162,100.17343112889675,98.69884678696047,98.99375915527344,7552900,1.4745843419362785,-1.0911930130427692,-1.09,XLK,628,11,188,0
2020-02-12,99.6720607755792,100.10460787435869,99.11171907948899,100.0652847290039,6076400,0.9928887948696996,0.39322395342470884,0.39,XLK,638,10,188,0
2020-02-13,99.27883193875996,100.32087648909712,99.13137202596367,99.79985046386719,7401400,1.1895044631334457,0.5210185251072232,0.52,XLK,644,6,188,0
2020-02-14,99.99647523444975,100.39952436578665,99.68189755872703,100.23240661621094,6196200,0.7176268070596166,0.23593138176119055,0.24,XLK,652,8,188,0
2020-02-18,99.42630904885316,100.07512977733121,99.3181722607735,99.85885620117188,10316600,0.7569575165577191,0.432547152318719,0.44,XLK,695,7,188,0
2020-02-19,100.50766356429831,101.19580740284108,100.43884993045639,101.04834747314453,8307800,0.7569574723846983,0.5406839088462192,0.54,XLK,712,17,189,1
2020-02-20,100.83207146760545,101.0778355111065,98.6300277378706,99.99647521972656,13162300,2.447807773235894,-0.8355962478788825,-0.83,XLK,726,14,189,0
2020-02-21,99.48528521980967,99.57376417856752,97.14561414551362,97.75511169433594,14949500,2.428150033053896,-1.730173525473731,-1.74,XLK,745,19,189,0
2020-02-24,93.06592390889267,95.07135935465797,92.21066985857792,93.7147445678711,21182600,2.860689496080056,0.6488206589784227,0.7,XLK,814,19,189,0
2020-02-25,94.56017629616663,94.90424445893063,90.38218753373248,90.71642303466797,31467200,4.522056925198157,-3.8437532614986623,-4.06,XLK,838,24,189,0
2020-02-26,91.06048934736091,93.10524795899153,90.44116666696844,91.12930297851562,27879800,2.6640812920230843,0.06881363115471117,0.08,XLK,882,44,189,0
2020-02-27,88.14081639419749,90.00861704487822,86.15503880751068,86.21401977539062,33912900,3.853578237367543,-1.9267966188068613,-2.19,XLK,919,37,190,1
2020-02-28,82.78316319809483,87.69844428692689,82.63570326540511,86.8726806640625,55927200,5.062741021521774,4.089517465967674,4.94,XLK,970,51,190,0
2020-03-02,88.43573331206454,91.91575309948222,86.88250274308109,91.8960952758789,35004300,5.033250356401126,3.460361963814364,3.91,XLK,1175,79,197,6
2020-03-03,92.41711337610657,93.05610139170882,87.47234200173378,88.40624237060547,47494600,5.583759389975043,-4.010871005501102,-4.34,XLK,1346,171,200,3
2020-03-04,90.31336272148027,92.23031903395767,89.06487732812523,92.2008285522461,22363800,3.1654417058324356,1.8874658307658194,2.09,XLK,1489,143,202,2
2020-03-05,89.74319767001666,91.45371328692598,88.71098570284606,89.2909927368164,24509500,2.7427275840799155,-0.45220493320024957,-0.5,XLK,1656,167,205,3
2020-03-06,86.30249317966158,87.92453719320036,85.02451729017706,87.40351867675781,28815900,2.9000199030233063,1.1010254970962308,1.28,XLK,1872,216,209,4
2020-03-09,80.19771660517718,84.5428226678439,80.11907031894509,80.76789093017578,29559900,4.423752348898802,0.5701743249986038,0.71,XLK,3090,600,223,4
