Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-07-06,23.033246441707167,23.209821887598398,22.83705295709503,22.96457862854004,60271700,0.37276893050336923,-0.06866781316712789,-0.3,XLF,3106957,46413,135057,716
2020-07-07,22.778194603647737,22.78800455912954,22.43485551707313,22.49371337890625,43810900,0.3531490420564083,-0.2844812247414872,-1.25,XLF,3167959,61002,136028,971
2020-07-08,22.48389990718166,22.78800099532857,22.405422146658022,22.729143142700195,53046100,0.3825788486705477,0.24524323551853655,1.09,XLF,3236094,68135,137120,1092
2020-07-09,22.71933694743845,22.76838485423368,22.062084892670736,22.248470306396484,71163700,0.7062999615629444,-0.4708666410419653,-2.07,XLF,3307038,70944,138003,883
2020-07-10,22.238658387549275,23.043055962746443,22.238658387549275,23.013626098632812,94440600,0.8043975751971679,0.7749677110835371,3.48,XLF,3381661,74623,138881,878
2020-07-13,23.30791829111004,23.455063864288594,22.974387327341343,23.111722946166992,102487100,0.4806765369472501,-0.19619534494304958,-0.84,XLF,3567807,55284,141495,869
2020-07-14,23.013627323563615,23.29811041196475,22.807623876976017,23.229442596435547,102468300,0.49048653498873307,0.21581527287193225,0.94,XLF,3633770,65963,142518,1023
2020-07-15,23.788597944723218,23.798407900361372,23.435447025980608,23.690500259399414,90561800,0.3629608743807644,-0.09809768532380403,-0.41,XLF,3708185,74415,143689,1171
2020-07-16,23.48449680417137,23.935743537180066,23.39620907448572,23.690500259399414,74678500,0.5395344626943448,0.20600345522804275,0.88,XLF,3782831,74646,144782,1093
2020-07-17,23.73954984007122,23.759167880126576,23.48449660877452,23.494306564331055,47033200,0.27467127135205516,-0.24524327574016525,-1.03,XLF,3860834,78003,145879,1097
2020-07-20,23.366778404827407,23.523733947530346,23.298110588777078,23.386398315429688,40127600,0.22562335875326767,0.0196199106022803,0.08,XLF,4047456,59818,148889,1028
2020-07-21,23.54335106960991,23.96516974230961,23.51392120719222,23.84745216369629,46491300,0.45124853511739005,0.30410109408638064,1.29,XLF,4109979,62523,150221,1332
2020-07-22,23.7297364561404,23.867072071974746,23.651258694084,23.84745216369629,44437400,0.21581337789074695,0.11771570755588812,0.5,XLF,4180809,70830,151425,1204
2020-07-23,23.798405248324855,24.004408680596374,23.71992748302273,23.86707305908203,49916100,0.2844811975736441,0.06866781075717654,0.29,XLF,4253285,72476,152686,1261
2020-07-24,23.886693863213416,24.01421953496123,23.72973832672799,23.808216094970703,41245600,0.28448120823324174,-0.07847776824271335,-0.33,XLF,4325652,72367,154023,1337
2020-07-27,23.70030821478809,23.719928124408522,23.406017054711867,23.61202049255371,43060200,0.3139110696966547,-0.08828772223438008,-0.37,XLF,4489496,51217,157228,1115
2020-07-28,23.523733662895058,23.6610711643916,23.445255892493165,23.553163528442383,35370500,0.2158152718984354,0.02942986554732485,0.13,XLF,4547963,58467,158575,1347
2020-07-29,23.513923718212066,24.02403016158097,23.474685768522416,23.994600296020508,36491600,0.5493443930585542,0.48067657780844186,2.04,XLF,4614051,66088,159814,1239
2020-07-30,23.543353112480048,23.612020926355566,23.258870030929934,23.562973022460938,53994600,0.3531508954256317,0.01961990998088936,0.08,XLF,4679760,65709,161177,1363
2020-07-31,23.5531645126434,23.602212419547502,23.258871458045633,23.572784423828125,50115900,0.34334096150186966,0.01961991118472639,0.08,XLF,4745930,66170,162519,1342
2020-08-03,23.67087887598456,23.827836285375792,23.504113382622883,23.641450881958008,42982100,0.32372290275290894,-0.02942799402655183,-0.12,XLF,4893490,45123,165583,1001
2020-08-04,23.54335403442383,23.58259385592222,23.41582835666941,23.543354034423828,30754400,0.16676549925280781,-3.552713678800501e-15,-0.0,XLF,4946509,53019,166800,1217
2020-08-05,23.700307573932818,23.925930915294245,23.67087771029795,23.86707305908203,34860700,0.2550532049962939,0.16676548514921308,0.7,XLF,5005677,59168,168046,1246
2020-08-06,23.788595752980783,23.955361241349134,23.690498076695125,23.857263565063477,33115400,0.2648631646540096,0.06866781208269401,0.29,XLF,5063083,57406,169282,1236
2020-08-07,23.739548454943822,24.386990515437056,23.690498680023065,24.36737060546875,63302800,0.6964918354139904,0.6278221505249277,2.64,XLF,5121985,58902,170585,1303
2020-08-10,24.50470739804663,24.63223494784546,24.396801630206486,24.543947219848633,45436100,0.23543331763897513,0.039239821802002695,0.16,XLF,5254020,40677,173365,927
2020-08-11,25.005003723179925,25.230627083775854,24.769570407202743,24.828428268432617,73758600,0.46105667657311145,-0.17657545474730796,-0.71,XLF,5306370,52350,174591,1226
2020-08-12,25.26986634512561,25.279676300289402,24.58318445212107,24.7597599029541,58793600,0.696491848168332,-0.5101064421715087,-2.02,XLF,5358060,51690,175845,1254
2020-08-13,24.573374318682088,24.779379633511972,24.455658599685826,24.60280418395996,35222500,0.32372103382614625,0.029429865277872835,0.12,XLF,5410146,52086,177032,1187
2020-08-14,24.485085768843856,24.818616746523794,24.455657775615222,24.70090103149414,28276900,0.3629589709085721,0.21581526265028472,0.88,XLF,5463266,53120,178042,1010
2020-08-17,24.612613775009695,24.63223368490475,24.279082791024152,24.28889274597168,53397000,0.35315089388059917,-0.3237210290380155,-1.32,XLF,5582351,37946,180709,834
2020-08-18,24.308510551281636,24.3673684048134,24.112315211432506,24.131935119628906,35502500,0.2550531933808955,-0.17657543165272926,-0.73,XLF,5624067,41716,181742,1033
2020-08-19,24.22022521251119,24.465468475862902,24.05345971858972,24.122127532958984,59847200,0.4120087572731812,-0.09809767955220394,-0.41,XLF,5671585,47518,182929,1187
2020-08-20,23.847453674682363,24.033839073022325,23.82783563621833,23.896503448486328,45586100,0.2060034368039929,0.049049773803965024,0.21,XLF,5718009,46424,183902,973
2020-08-21,23.857262117835518,24.06326741264447,23.768974401639884,23.84745216369629,35349200,0.29429301100458716,-0.009809954139228694,-0.04,XLF,5763750,45741,184894,992
2020-08-24,23.984791290272508,24.41641807556152,23.92593156141327,24.416418075561523,51010900,0.4904865141482482,0.43162678528901566,1.8,XLF,5871907,34983,187324,779
2020-08-25,24.622423940421736,24.691091754583784,24.328130902653186,24.48508644104004,55236900,0.36296085193059824,-0.13733749938169737,-0.56,XLF,5912780,40873,188299,975
2020-08-26,24.426228464316065,24.485086323163376,24.279082881668984,24.36737060546875,30646600,0.2060034414943921,-0.05885785884731476,-0.24,XLF,5960351,47571,189289,990
2020-08-27,24.347750235137678,24.89709460646009,24.347750235137678,24.77937889099121,66463900,0.5493443713224124,0.43162865585353316,1.77,XLF,6008266,47915,190223,934
2020-08-28,24.955957329971778,24.965767285947642,24.6714742198451,24.877479553222656,49170600,0.2942930661025436,-0.07847777674912138,-0.31,XLF,6053001,44735,191173,950
2020-08-31,24.857856406987008,24.857856406987008,24.58318328857422,24.58318328857422,52259000,0.27467311841278885,-0.27467311841278885,-1.1,XLF,6162859,36967,193316,688
2020-09-01,24.455658168829604,24.7401393772733,24.377180400528832,24.651851654052734,42036100,0.3629589767444692,0.19619348522313018,0.8,XLF,6202211,39352,194276,960
2020-09-02,24.642042112836506,25.09328878611438,24.573372432459134,25.005001068115234,48432500,0.519916353655244,0.362958955278728,1.47,XLF,6247785,43869,195066,790
2020-09-03,25.152147629756474,25.51510847035967,24.465467638508535,24.62242317199707,98405500,1.0496408318511357,-0.5297244577594036,-2.11,XLF,6293440,45655,195948,882
2020-09-04,25.063860626328037,25.20119812535817,24.41641856437524,24.808809280395508,111105500,0.7847795609829333,-0.25505134593252876,-1.02,XLF,6343150,49710,196787,839
2020-09-08,24.563565714212597,24.622423572463692,24.08288728014633,24.171175003051758,84687600,0.5395362923173614,-0.39239071116083934,-1.6,XLF,6465327,28224,199295,619
2020-09-09,24.39680003699934,24.592993520024102,24.23984263109894,24.416418075561523,52321200,0.35315088892516044,0.01961803856218225,0.08,XLF,6504424,39097,200135,840
2020-09-10,24.494894970980308,24.66166045469627,24.024028383214354,24.073078155517578,55515300,0.6376320714819173,-0.42181681546273,-1.72,XLF,6545488,41064,200924,789
2020-09-11,24.112317694237436,24.367370913880734,24.033839924428545,24.239843368530273,69285700,0.3335309894521892,0.127525674292837,0.53,XLF,6590173,44685,201721,797
2020-09-14,24.45565997628188,24.789190983974933,24.386992157825848,24.573375701904297,51021000,0.4021988261490854,0.11771572562241772,0.48,XLF,6693404,33594,203571,538
2020-09-15,24.622424133524035,24.64204404374066,24.220225329371267,24.239843368530273,48459900,0.4218187143693939,-0.3825807649937616,-1.55,XLF,6731879,38475,204364,793
2020-09-16,24.288891583275827,24.78918803530523,24.23984181088618,24.514514923095703,62119900,0.5493462244190503,0.22562333981987592,0.93,XLF,6777938,46059,205349,985
2020-09-17,24.180984589741684,24.40660793548338,24.11231677765139,24.259462356567383,47334200,0.29429115783198867,0.07847776682569929,0.32,XLF,6824116,46178,206047,698
2020-09-18,24.259462789970346,24.455658146068465,24.161365111921288,24.21041488647461,61707200,0.2942930341471772,-0.04904790349573673,-0.2,XLF,6871803,47687,206820,773
2020-09-21,23.702437051706756,23.840528047362184,23.238842626837172,23.60379981994629,72307300,0.601685420525012,-0.0986372317604669,-0.42,XLF,6984700,40435,208544,657
