Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Year
03-16,235.21613576084084,250.54741552524558,231.490603794865,233.91903686523438,297240000,19.056811730380588,-1.2970988956064673,-0.55,2020
03-17,238.98067634934978,249.83547480715055,231.20777115893475,246.54879760742188,262070500,18.6277036482158,7.568121258072097,3.17,2020
03-18,230.40805220603943,242.22834624920506,222.38156634256302,234.06532287597656,327597100,19.84677990664204,3.657270669937134,1.59,2020
03-19,233.33387599706967,241.26284381810098,226.4777135584991,234.56271362304688,289322000,14.785130259601885,1.2288376259772065,0.53,2020
03-20,237.92364496010447,239.826801082704,224.16011688045532,224.4544219970703,347158800,15.666684202248689,-13.469222963034156,-5.66,2020
03-23,223.85601299878326,225.3177040006051,214.11460469212452,218.7155303955078,326025200,11.203099308480574,-5.140482603275444,-2.3,2020
03-24,229.9676729198424,239.46382903257478,229.3594533334805,238.5318603515625,235494500,10.104375699094277,8.564187431720086,3.72,2020
03-25,240.21920557699968,251.48117794658793,235.19645397764472,242.1027374267578,299430300,16.28472396894321,1.8835318497581284,0.78,2020
03-26,244.78090362795456,257.8086621669641,244.3198290786598,256.23907470703125,257632800,13.48883308830429,11.458171079076692,4.68,2020
03-27,248.45965119980093,255.85643751605994,246.28181442618262,248.60679626464844,224341200,9.57462308987732,0.147145064847507,0.06,2020
03-30,250.8434921781517,257.44566523559473,248.7147087396888,256.68048095703125,171369500,8.730956495905929,5.836988778879544,2.33,2020
03-31,255.6112113367011,258.32859026596213,251.35364405269925,252.85458374023438,194881100,6.974946213262882,-2.7566275964667284,-1.08,2020
04-01,243.27012876564996,252.76628497690646,239.26761812807703,241.47488403320312,189554600,13.49866684882943,-1.7952447324468324,-0.74,2020
04-02,240.53311112410248,247.88084404724194,239.94450093064017,247.0469970703125,177660400,7.936343116601762,6.513885946210024,2.71,2020
04-03,245.9973309340812,248.50872164244254,240.5625582764185,243.4761505126953,135561200,7.946163366024024,-2.5211804213858784,-1.02,2020
04-06,252.94283996469383,261.92886763025683,243.45650412057958,259.8294982910156,188061200,18.47236350967725,6.886658326321793,2.72,2020
04-07,269.00195282495207,269.80638584497115,259.85898925908833,260.09442138671875,201427200,9.947396585882814,-8.90753143823332,-3.31,2020
04-08,262.8706580471995,270.7579636312611,260.21213714924636,268.82537841796875,153774500,10.545826482014718,5.954720370769223,2.27,2020
04-09,272.3079491548729,275.85922015486074,270.2380384566057,272.91619873046875,189999200,5.621181698255043,0.6082495755958348,0.22,2020
04-13,271.87630917582237,272.239276995542,266.25512798163066,270.4244079589844,114839100,5.984149013911349,-1.451901216837996,-0.53,2020
04-14,275.6433665325658,279.48889733140317,270.27725687188524,278.3999938964844,134143400,9.211640459517923,2.7566273639185965,1.0,2020
04-15,272.29813385349087,278.5471439673248,270.2281934117733,272.4845275878906,121775000,8.31895055555151,0.1863937343997577,0.07,2020
04-16,273.8481411657386,274.7114322516927,270.52254248003186,273.7991027832031,131798300,4.188889771660854,-0.049038382535457004,-0.02,2020
04-17,279.9597834120126,281.843300093228,277.036371764303,281.19586181640625,146684800,4.8069283289249825,1.236078404393652,0.44,2020
04-20,277.24240725420157,281.3430397603875,276.00635864330656,276.2417907714844,100109300,5.336681117080957,-1.0006164827171915,-0.36,2020
04-21,271.4740746763567,272.7591914361182,266.8535102056844,267.8541564941406,126385700,5.9056812304337996,-3.619918182216054,-1.33,2020
04-22,273.06334741739624,275.66301038898814,271.65069472000994,273.7991027832031,92951600,4.012315668978204,0.735755365806881,0.27,2020
04-23,275.16264240058206,278.5471285079392,273.45569980971896,273.7794189453125,104709700,5.091428698220227,-1.3832234552695581,-0.5,2020
04-24,275.3981347247383,278.31172701734033,273.2104781080029,277.5955810546875,85063200,5.101248909337414,2.197446329949173,0.8,2020
04-27,279.7047166159488,282.79488273985044,279.21421310618797,281.5980529785156,77896600,3.580669633662467,1.8933363625667994,0.68,2020
04-28,285.49263639704327,285.86542383410415,279.97938203955994,280.3031311035156,105270000,5.886041794544212,-5.189505293527645,-1.82,2020
04-29,285.9929373390306,289.2793164069132,284.8942144127073,287.6410217285156,118745600,4.385101994205911,1.6480843894850068,0.58,2020
04-30,286.16957122640184,287.7490082166862,283.1088338808608,284.96295166015625,122901700,4.640174335825407,-1.2066195662455925,-0.42,2020
05-01,279.8911334633807,285.1395274389247,276.17310816966057,277.41900634765625,125180000,8.966419269264122,-2.4721271157244473,-0.88,2020
05-04,275.407876681854,278.5078621814683,273.8284698905645,278.18414306640625,80873200,4.679392290903763,2.7762663845522297,1.01,2020
05-05,281.1958902201207,283.756304387327,278.3215166570548,280.7544250488281,79569900,5.434787730272205,-0.44146517129257745,-0.16,2020
05-06,282.56928247117037,282.9812886718801,278.39018280764185,278.85125732421875,73632600,4.591105864238273,-3.718025146951618,-1.32,2020
05-07,282.28480317286073,284.27624645993274,281.67658353906955,282.21612548828125,75250400,2.5996629208631816,-0.06867768457948387,-0.02,2020
05-08,285.5613461298709,287.3860348587758,284.3546966488538,286.8857116699219,76452400,3.031338209922012,1.3243655400509624,0.46,2020
05-11,284.8256011249927,288.41609074519226,284.37434623638785,286.944580078125,79514200,4.041744508804413,2.1189789531322845,0.74,2020
05-12,288.2100768611455,288.6515120819882,281.07813626772264,281.2253112792969,95870800,7.573375814265546,-6.984765581848649,-2.42,2020
05-13,280.6268699054825,281.7354126445861,273.66171397265657,276.2515869140625,144721100,8.073698671929549,-4.375282991420022,-1.56,2020
05-14,273.651934870671,279.69491209234354,267.8051111627781,279.5575866699219,121977900,11.889800929565467,5.9056517992508475,2.16,2020
05-15,277.00697103496844,280.8917507823361,275.9965349158463,280.84271240234375,111146300,4.895215866489764,3.835741367375306,1.38,2020
05-18,287.4840885890301,291.11382645429194,287.1407600903347,289.3970642089844,119703800,3.97306636395723,1.9129756199542953,0.67,2020
05-19,288.75942308585996,290.58408177765034,286.4050122192446,286.42462158203125,95189300,4.179069558405729,-2.3348015038287144,-0.81,2020
05-20,290.2015018588968,292.21255426097423,289.9562501055723,291.2904052734375,85861700,2.256304155401949,1.0889034145407095,0.38,2020
05-21,291.15308493074764,292.0163759075603,288.1119571489608,289.27935791015625,78293900,3.9044187585994905,-1.8737270205913887,-0.64,2020
05-22,288.9752639783807,290.01512909259765,287.6508984271165,289.8287353515625,63958200,2.364230665481159,0.853471373181776,0.3,2020
05-26,296.1954426476647,296.4505140532561,289.84832602465684,293.3995666503906,88951400,6.602188028599244,-2.795875997274095,-0.94,2020
05-27,296.3818521180462,297.80432434914434,291.23156498456405,297.76507568359375,104817400,6.572759364580293,1.3832235655475529,0.47,2020
05-28,298.8637828517603,301.01219062200846,296.49955233945195,297.2156982421875,90405200,4.512638282556509,-1.648084609572777,-0.55,2020
05-29,296.7154112491019,299.16792909965847,293.78220947998415,298.54010009765625,119090800,5.385719619674319,1.8246888485543309,0.61,2020
06-01,297.85336760469585,300.3941723729286,297.3040060298326,299.7467041015625,55758300,3.0901663430960298,1.8933364968666524,0.64,2020
06-02,300.7276981117738,302.27770601041016,299.30525585720767,302.2286376953125,74267200,2.9724501532024874,1.5009395835386954,0.5,2020
06-03,304.34760693418633,307.2710186182873,304.0533168046949,306.2507629394531,92567600,3.2177018135924413,1.9031560052667942,0.63,2020
06-04,305.2011288206996,307.0552467576052,303.2096854465953,305.4463806152344,75794400,3.845561311009874,0.24525179453479495,0.08,2020
06-05,311.20483950164913,315.1680859475974,311.1361618313691,313.2747497558594,150524700,4.031924116228254,2.0699102542102423,0.67,2020
06-08,314.13808111126843,317.2674960193427,313.5592905399703,317.0614929199219,73641200,3.7082054793723955,2.923411808653441,0.93,2020
06-09,314.2165518040222,317.1399636433862,313.29440276536235,314.697265625,77479200,3.845560878023832,0.4807138209778259,0.15,2020
06-10,315.3153346806508,316.26691282379403,312.17609979206446,312.9412841796875,95000800,4.090813031729567,-2.3740505009632784,-0.75,2020
06-11,305.54444509473706,306.22134234914375,294.31193242014064,294.9005126953125,209243600,11.909409929003118,-10.643932399424557,-3.48,2020
06-12,302.3856168116949,303.2096591773836,292.9287240014907,298.4321594238281,194678900,10.280935175892921,-3.953457387866763,-1.31,2020
06-15,292.3596786596257,302.4248194847437,291.1039909688823,301.2181701660156,135782700,11.320828515861422,8.858491506389953,3.03,2020
06-16,309.4881176414586,309.6450823633982,301.8264549084168,307.0159606933594,137627500,7.818627454981424,-2.4721569480992116,-0.8,2020
06-17,308.104922964097,308.41885243738983,304.9558684554398,305.7406921386719,83398900,3.4629839819500035,-2.3642308254251247,-0.77,2020
06-18,304.1219962697921,306.3684807933604,303.63149275911553,305.8583679199219,80828700,2.7369880342448596,1.7363716501297972,0.57,2020
06-19,309.55925309344263,309.7661627131124,302.0313633295862,304.11041259765625,135549600,7.734799383526195,-5.448840495786385,-1.76,2020
06-22,303.46996362396993,306.485053001028,302.24817134743034,306.0613708496094,74649400,4.236881653597663,2.5914072256394434,0.85,2020
06-23,308.8892058553746,309.88439270066056,307.0367919559004,307.4703369140625,68471200,2.8476007447601432,-1.4188689413120983,-0.46,2020
06-24,305.29277965721644,305.95295995730146,297.6663816417867,299.6271667480469,132813500,8.28657831551476,-5.6656129091695675,-1.86,2020
06-25,299.0162933096727,303.1251078653027,296.8584312154481,302.83935546875,89468000,6.266676649854617,3.823062159077324,1.28,2020
06-26,301.66679912725874,301.89343447211024,295.02572499663245,295.6464538574219,127961000,6.867709475477795,-6.0203452698368665,-2.0,2020
06-29,296.9865036331724,300.1395223189962,294.54288934415524,299.9917297363281,79773300,5.596632974840986,3.005226103155735,1.01,2020
06-30,299.5286720629897,305.6475565483558,299.3611838002569,303.83453369140625,113394800,6.28637274809887,4.305861628416551,1.44,2020
07-01,305.02678973396564,307.3127488692916,304.53412768254395,305.96282958984375,72396500,2.778621186747671,0.9360398558781071,0.31,2020
07-02,309.62818575313406,311.0667803579012,306.9382706374605,307.647705078125,69344200,4.128509720440718,-1.980480675009062,-0.64,2020
07-06,311.72698998261825,313.0177621864543,310.9288798434435,312.3970031738281,61713800,2.088882343010823,0.6700131912098755,0.21,2020
07-07,310.7514816575032,312.8600593386887,308.7709708351823,309.1749572753906,82910000,4.089088503506389,-1.5765243821125523,-0.51,2020
07-08,309.9927983620726,311.6579984842647,308.1108558064095,311.5397644042969,54638600,3.547142677855163,1.5469660422242555,0.5,2020
07-09,312.1900630181532,312.44625688904705,306.12046336629885,309.76617431640625,83354200,6.325793522748199,-2.4238887017469324,-0.78,2020
07-10,309.6972153049008,313.2148295568068,308.1699749785745,312.9290771484375,57550400,5.044854578232332,3.2318618435367057,1.04,2020
07-13,315.43176301876105,317.97388559596953,309.51981927951243,310.2193908691406,102997500,8.454066316457101,-5.212372149620421,-1.65,2020
07-14,308.7020165029715,315.0672315917454,307.4211072506421,314.23956298828125,93657000,7.646124341103302,5.537546485309747,1.79,2020
07-15,317.67830489673975,318.29906380922773,314.58437319630787,317.12652587890625,87196500,3.714690612919867,-0.5517790178334963,-0.17,2020
07-16,315.096768291685,316.56489141965255,314.4070294683744,316.08209228515625,54622500,2.1578619512781643,0.9853239934712406,0.31,2020
07-17,317.15609905442665,317.8359750309854,315.0474912269076,316.9984436035156,62774900,2.7884838040778277,-0.1576554509110224,-0.05,2020
07-20,316.7127017997887,320.3584128083537,315.91459172580994,319.560302734375,56308800,4.443821082543764,2.8476009345862963,0.9,2020
07-21,321.65907300463266,322.1320093405656,319.18589982572803,320.2402038574219,57292200,2.9461095148375875,-1.4188691472107848,-0.44,2020
07-22,319.8558721430427,322.39802490266555,319.7376380741676,322.06298828125,57792900,2.6603868284979626,2.2071161382073115,0.69,2020
07-23,321.67874238384,322.42759828083376,316.76198501838684,318.2202453613281,75738000,5.665613262446925,-3.4584970225118923,-1.08,2020
07-24,316.23978678955643,317.2645022191382,314.5647237658965,316.1708068847656,73766600,2.69977845324172,-0.06897990479080818,-0.02,2020
07-27,316.9097787996052,318.66365440463795,316.0623844809289,318.4764404296875,48293000,2.601269923709026,1.566661630082308,0.49,2020
07-28,317.69803084239607,318.89029461041184,316.1412320514382,316.45654296875,57495000,2.7490625589736624,-1.241487873646065,-0.39,2020
07-29,317.39256919341244,320.9496045495029,317.35314781301093,320.3485412597656,48454200,3.596456736491973,2.9559720663531834,0.93,2020
07-30,317.17583162040575,319.6490048104725,314.94901953269056,319.2055969238281,61861700,4.699985277781934,2.02976530342238,0.64,2020
07-31,321.1170702688856,321.83636757966815,316.6141325869457,321.72796630859375,84986800,5.222234992722463,0.610896039708166,0.19,2020
08-03,323.50161814643826,324.78252745812915,322.9202805314582,323.9647216796875,53077900,1.8622469266709345,0.4631035332492388,0.14,2020
08-04,323.04833944248503,325.216064453125,323.04833944248503,325.216064453125,41917900,2.1677250106399697,2.1677250106399697,0.67,2020
08-05,326.60533968777963,327.5118509768131,326.319587315083,327.2359313964844,42697700,1.1922636617300668,0.6305917087047419,0.19,2020
08-06,326.61522092611705,329.5514672966303,326.2703515010042,329.4233703613281,43679400,3.2811157956260786,2.808149435211078,0.86,2020
08-07,328.38883552082956,329.9653601940298,327.42320701693893,329.659912109375,57308300,2.5421531770908814,1.2710765885454407,0.39,2020
08-10,330.1426777428928,330.8422494072574,328.07349119916097,330.64520263671875,44282100,2.768758208096415,0.5025248938259779,0.15,2020
08-11,331.90641297246236,332.58628897400536,327.1374481685387,327.91583251953125,69601100,5.448840805466659,-3.9905804529311126,-1.2,2020
08-12,330.5170839397103,333.31540048266055,330.4875254225901,332.48773193359375,53774400,2.8278750600704257,1.9706479938834605,0.6,2020
08-13,331.66991573752233,333.2858616212651,330.9013641773701,331.8866882324219,41816100,2.384497443894986,0.2167724948995442,0.07,2020
08-14,331.47286329047023,332.46805019133103,330.69444888079585,331.89654541015625,47260400,1.7736013105351844,0.42368211968602054,0.13,2020
08-17,332.9804252191162,333.37454884098463,331.9064255699003,332.95086669921875,35481000,1.4681232710843233,-0.02955851989747771,-0.01,2020
08-18,333.3745507452565,334.12340667987735,331.6699292355502,333.670166015625,38733900,2.4534774443271203,0.29561527036850066,0.09,2020
08-19,334.0740895777421,334.6258686111842,331.67975947873055,332.28082275390625,68054200,2.946109132453671,-1.793266823835836,-0.54,2020
08-20,330.4382701336667,333.8277873857093,330.30034039825466,333.3154296875,42207800,3.5274469874546526,2.8771595538332804,0.87,2020
08-21,332.9607300755044,334.7343014114976,332.5961349032668,334.4978332519531,55106600,2.1381665082308245,1.5371031764487384,0.46,2020
08-24,337.0990822832813,337.96617231787366,334.4682837284718,337.8873596191406,48588700,3.497888589401839,0.788277335859334,0.23,2020
08-25,338.4883645760912,339.15837770323236,337.2468466695566,339.0697021484375,38463400,1.9115310336757716,0.5813375723462855,0.17,2020
08-26,339.70032753122456,342.75480801635297,339.11898995277426,342.4690856933594,50790200,3.6358180635787107,2.768758162134816,0.82,2020
08-27,343.3953072140425,344.7648920588511,341.4443546965106,343.2179260253906,58034100,3.3205373623405308,-0.17738118865185015,-0.05,2020
08-28,344.31165218027223,345.5728658118236,343.0405756855221,345.4349060058594,48588900,2.5322901263015183,1.1232538255871418,0.33,2020
08-31,345.20827812020474,346.1443179019907,343.93720170863116,344.18353271484375,66099200,2.207116193359525,-1.0247454053609886,-0.3,2020
09-01,345.07032356256684,347.5336336620934,344.11455804116235,347.4252624511719,54908700,3.4190756209310393,2.3549388886050338,0.68,2020
09-02,349.4649086595517,353.48501772101184,348.243086339054,352.450439453125,69540000,5.241931381957841,2.9855307935732753,0.85,2020
09-03,350.647283299371,351.1498082135989,337.5621804301448,340.32110595703125,148011100,13.587627783454082,-10.326177342339747,-2.94,2020
09-04,341.0502009861614,342.7252337446103,329.95544312206727,337.5424499511719,139156300,12.769790622543042,-3.5077510349895533,-1.03,2020
09-08,331.7684276179883,337.6114216500247,327.9946500196835,328.3197937011719,114465300,9.61677163034119,-3.4486339168164477,-1.04,2020
09-09,332.59613726440455,337.43408219412936,331.66993020667365,334.80328369140625,91462300,5.764151987455705,2.207146427001703,0.66,2020
09-10,336.8034808223932,337.5030524925724,327.9651227117506,328.9898681640625,90569500,9.537929780821798,-7.813612658330726,-2.32,2020
09-11,330.891528577298,332.0246452170547,326.1422594555071,329.1573486328125,84680200,5.882385761547596,-1.7341799444855042,-0.52,2020
09-14,332.5370322391455,335.384633418818,329.31503314724387,333.4927978515625,65605700,6.0696002715741315,0.9557656124169966,0.29,2020
09-15,336.11374368694413,337.00052934059323,333.50264090187017,335.1777038574219,52920900,3.4978884387230664,-0.9360398295222581,-0.28,2020
09-16,336.49799701680286,338.02523713515967,333.55185791311624,333.84747314453125,82096000,4.473379222043434,-2.650523872271606,-0.79,2020
09-17,328.6646867406648,332.7439427290615,328.10304481709653,330.9112243652344,91523300,4.640897911964942,2.246537624569555,0.68,2020
09-18,331.77087920380495,331.88958656018474,324.45030038970583,327.1015319824219,105877900,7.439286170478908,-4.669347221383077,-1.41,2020
09-21,322.20466928971535,323.61931558974044,318.2772732735822,323.4610290527344,99450800,5.342042316158256,1.2563597630190202,0.39,2020
09-22,325.04389520738874,327.34887708141235,322.36295635583804,326.75531005859375,63612100,4.985920725574317,1.7114148512050065,0.53,2020
09-23,327.3488872174343,327.64568583307016,318.64333791344586,319.17755126953125,93112200,9.002347919624299,-8.17133594790306,-2.5,2020
09-24,317.7727593155621,323.2928630552864,316.3679850689975,320.0282897949219,76681300,6.924877986288891,2.255530479359777,0.71,2020
09-25,319.1181248146024,326.043002261089,318.1882404752242,325.2021484375,71069400,7.8547617858648096,6.0840236228975755,1.91,2020
09-28,329.64398519845355,331.36530238519066,328.58546086841676,330.60357666015625,64584600,2.7798415167738995,0.9595914617027006,0.29,2020
09-29,330.38593590657734,331.1773384718609,328.0611493597069,328.8031005859375,51304000,3.116189112153961,-1.5828353206398447,-0.48,2020
09-30,329.5153501027799,334.6595569591169,329.3076122283333,331.2960510253906,104081100,5.3519447307836,1.7807009226107198,0.54,2020
10-01,334.065991946112,335.10471151451344,331.41476032785135,333.4229736328125,88698700,3.6899511866620855,-0.6430183132994785,-0.19,2020
10-02,328.1403057647572,333.3933179997991,327.63576927311925,330.25732421875,89431100,5.757548726679829,2.1170184539927845,0.65,2020
10-05,332.4534651561859,336.3116050549942,332.4040138227672,336.11376953125,45713100,3.9075912322269915,3.6603043750640722,1.1,2020
10-06,336.2621994433775,338.4979555151759,330.79154682235594,331.33563232421875,90128900,7.7064086928199345,-4.926567119158733,-1.47,2020
10-07,334.49140547642617,337.9637470022001,334.4617286339013,337.10308837890625,56999600,3.5020183682987636,2.6116829024800836,0.78,2020
10-08,339.1706249816913,340.15989323003214,338.19122888658546,340.09063720703125,45242500,1.968664343446676,0.9200122253399741,0.27,2020
10-09,341.8515210995184,343.62231965312964,341.1887283035763,343.127685546875,59528600,2.433591349553353,1.2761644473566207,0.37,2020
10-12,345.8383087394127,350.2207601561271,345.3139977368495,348.6478271484375,80388500,4.906762419277584,2.809518409024804,0.81,2020
10-13,348.4994182602636,348.6873816431623,345.3436501243173,346.37249755859375,73255500,3.3437315188450043,-2.12692070166986,-0.61,2020
10-14,346.9858497566436,348.1531790832653,343.414605751452,344.19610595703125,57727900,4.738573331813313,-2.7897437996123244,-0.8,2020
10-15,340.02135608034916,344.2850995007018,339.4475938223034,343.77069091796875,60357700,4.837505678398372,3.7493348376195854,1.1,2020
10-16,345.2150493969607,346.98584806554027,343.3750248934642,343.56298828125,89501900,3.6108231720760955,-1.6520611157106941,-0.48,2020
10-19,344.90835534181844,345.58105047893014,337.38003875575237,338.3396301269531,68425600,8.201011723177771,-6.56872521486531,-1.9,2020
10-20,339.7740744677079,343.1573852636833,338.9628974238229,339.6949462890625,60051900,4.194487839860415,-0.07912817864541921,-0.02,2020
10-21,339.6454777556973,341.96039218313126,338.7254654671449,339.05194091796875,63575000,3.2349267159863757,-0.5935368377285499,-0.17,2020
10-22,339.27942609351965,341.5349564661785,336.99421888135487,340.9117126464844,55399300,4.54073758482366,1.6322865529647288,0.48,2020
10-23,342.2175675530305,342.27692123439897,339.4476284555958,342.0691833496094,49143900,2.8292927788031648,-0.14838420342113068,-0.04,2020
10-26,338.45838837625956,339.29927251912926,332.0182417006067,335.747802734375,91473000,7.281030818522538,-2.7105856418845633,-0.8,2020
10-27,336.1138136956006,336.46993579917506,334.36278944947304,334.59033203125,65994100,2.1071463497020204,-1.5234816643505837,-0.45,2020
10-28,328.53597940123024,334.61997286994244,322.63004696514685,323.15435791015625,127094300,11.989925904795598,-5.381621491073986,-1.64,2020
10-29,323.40169041765375,329.8220317626079,321.60121493929176,326.4387512207031,90597700,8.220816823316113,3.0370608030493713,0.94,2020
10-30,324.75699220823026,326.1518641163939,319.13795558092835,323.0356750488281,120287300,7.013908535465532,-1.7213171594021333,-0.53,2020
11-02,326.6564025878906,328.79319553457486,323.7281467022949,326.6564025878906,86068300,5.065048832279956,0.0,0.0,2020
11-03,330.1089136034495,334.6199742558167,326.74540770511527,332.4237976074219,93294200,7.874566550701445,2.314884003972395,0.7,2020
11-04,337.2019789726345,344.20601545815225,335.9456190973562,339.8532409667969,126959700,8.26039636079605,2.6512619941623825,0.79,2020
11-05,345.49205493216294,348.4104085227646,345.1161281439419,346.4813232421875,82039700,3.294280378822691,0.9892683100245563,0.29,2020
