Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-06-03,54.49148067099855,54.69458709489738,54.32305427214057,54.521202087402344,3217000,0.3715328227568122,0.02972141640379533,0.05,XLC,1922192,22974,110850,1024
2020-06-04,54.37259992661146,54.600472974168405,53.718702205100435,54.1150016784668,2235300,0.8817707690679697,-0.25759824814466015,-0.47,XLC,1945382,23190,111708,858
2020-06-05,54.48157626777023,55.383162457571274,54.47166660908233,54.99676513671875,2784300,0.911495848488947,0.5151888689485205,0.95,XLC,1970928,25546,112564,856
2020-06-08,55.0066773300504,56.066784092859656,54.85806267830318,56.02715301513672,3216000,1.2087214145564786,1.0204756850863177,1.86,XLC,2030397,17947,114656,842
2020-06-09,55.72992627984243,56.146041248606714,55.59122129025433,55.88844680786133,3549200,0.5548199583523825,0.15852052801889727,0.28,XLC,2049977,19580,115524,868
2020-06-10,56.23520917469875,56.274840251484854,55.3435326235765,55.72002029418945,2638100,0.9313076279083532,-0.5151888805092995,-0.92,XLC,2074594,24617,116358,834
2020-06-11,54.451854503329805,54.8283421892251,53.035075575850755,53.153968811035156,4669100,1.7932666133743425,-1.2978856922946491,-2.38,XLC,2099158,24564,117188,830
2020-06-12,54.323059697223435,54.52120753227365,52.61896110391219,53.61962127685547,4944200,1.9022464283614582,-0.7034384203679664,-1.29,XLC,2128659,29501,117917,729
2020-06-15,52.836926894208574,54.66982077711509,52.74775885896607,54.4815788269043,4114300,1.9220619181490193,1.644651932695723,3.11,XLC,2196531,21432,119658,601
2020-06-16,55.57140571096088,55.591221249377114,54.14472095983989,54.92741394042969,4335600,1.4465002895372265,-0.6439917705311942,-1.16,XLC,2223667,27136,120374,716
2020-06-17,55.046305871303446,55.41288387478016,54.56083464013638,54.99676513671875,2621400,0.8520492346437791,-0.049540734584695656,-0.09,XLC,2253265,29598,121052,678
2020-06-18,54.88779017164648,55.21473712796424,54.75899105337451,55.175106048583984,4696300,0.45574607458973304,0.28731587693750527,0.52,XLC,2285529,32264,121688,636
2020-06-19,55.838911271697995,55.838911271697995,54.62028397291566,55.026493072509766,4740400,1.2186272987823372,-0.8124181991882296,-1.45,XLC,2321560,36031,122382,694
2020-06-22,54.97883916057222,55.22702820941745,54.78624421629621,55.147605895996094,1995800,0.4407839931212365,0.16876673542387266,0.31,XLC,2417286,29512,123941,583
2020-06-23,55.505001068115234,56.07087182033109,55.3064490632704,55.505001068115234,4896900,0.764422757060693,0.0,0.0,XLC,2456952,39666,124719,778
2020-06-24,55.31637632677267,55.44543190527189,53.757749405573925,54.254127502441406,7736200,1.6876824996979636,-1.062248824331263,-1.92,XLC,2498086,41134,125421,702
2020-06-25,54.21441534699372,54.61151554493324,53.67832610335787,54.49238586425781,4779400,0.9331894415753723,0.2779705172640945,0.51,XLC,2550986,52900,127917,672
2020-06-26,54.16477672733515,54.214413777257356,51.99063834233949,52.08991622924805,6241400,2.2237754349178687,-2.074860498087105,-3.83,XLC,2603439,52453,128604,687
2020-06-29,51.802019612729076,53.0528907775879,51.54886571747197,53.05289077758789,3508300,1.5040250601159286,1.2508711648588147,2.41,XLC,2733048,39218,130210,537
2020-06-30,53.033036530645624,53.807388973161,52.78484747060988,53.6485481262207,2815900,1.022541502551114,0.6155115955750787,1.16,XLC,2780958,47910,130914,704
2020-07-01,53.827242824159114,55.18731776910843,53.787531666932935,54.97883987426758,5156500,1.3997861021754971,1.1515970501084638,2.14,XLC,2843193,62235,131702,788
2020-07-02,55.475214867591596,55.56456307280805,54.72071807086067,54.800140380859375,2252800,0.8438450019473791,-0.6750744867322211,-1.22,XLC,2902657,59464,132414,712
2020-07-06,55.415647434443876,55.981518131305386,55.246880708426716,55.902099609375,2082200,0.7346374228786701,0.4864521749311237,0.88,XLC,3106957,46413,135057,716
2020-07-07,55.76311503640394,56.56724893761251,55.6678135598647,55.743263244628906,2392300,0.8994353777478139,-0.019851791775032268,-0.04,XLC,3167959,61002,136028,971
2020-07-08,55.812753820568,56.33891338570164,55.39082941313818,56.23963928222656,3106800,0.9480839725634596,0.4268854616585642,0.76,XLC,3236094,68135,137120,1092
2020-07-09,56.4778983547665,56.537465088783605,55.42557922991428,56.30913162231445,3453700,1.1118858588693286,-0.16876673245204898,-0.3,XLC,3307038,70944,138003,883
2020-07-10,56.269424007996115,57.32174698614761,55.969609684422764,57.28203582763672,2429100,1.352137301724845,1.012611819640604,1.8,XLC,3381661,74623,138881,878
2020-07-13,57.73870383651549,57.99185774278318,55.94181364548523,56.13043975830078,2954700,2.050044097297949,-1.6082640782147095,-2.79,XLC,3567807,55284,141495,869
2020-07-14,55.56457041962355,56.74594903407618,55.32134240339076,56.68638229370117,3719800,1.4246066306854246,1.121811874077622,2.02,XLC,3633770,65963,142518,1023
2020-07-15,56.934569937065646,57.25225163697067,56.40841033167256,57.02391815185547,3089200,0.8438413052981062,0.08934821478982258,0.16,XLC,3708185,74415,143689,1171
2020-07-16,56.52753584984353,57.20261035907785,56.31905795974407,57.123191833496094,2216700,0.8835523993337802,0.5956559836525628,1.05,XLC,3782831,74646,144782,1093
2020-07-17,57.133118256955996,57.16290351800564,56.398480793513365,56.99413299560547,1928900,0.7644227244922774,-0.1389852613505269,-0.24,XLC,3860834,78003,145879,1097
